TIME	IMEI	IP	
2/8/2016 (15:43)	0	0.0.0.0	
2/8/2016 (15:46)	869355025030774	0.0.0.0	
2/8/2016 (15:47)	868414026173033	0.0.0.0	
2/8/2016 (15:47)	861003032175293	0.0.0.0	
2/8/2016 (15:49)	353571060422972	0.0.0.0	
2/8/2016 (15:49)	352957072669448	0.0.0.0	
2/8/2016 (15:53)	864694023562288	0.0.0.0	
2/8/2016 (15:54)	358302056807025	0.0.0.0	
2/8/2016 (15:56)	10000454070	0.0.0.0	
2/8/2016 (15:58)	867562026527177	0.0.0.0	
2/8/2016 (15:59)	359866052062941	0.0.0.0	
2/8/2016 (16:1)	359342051608605	0.0.0.0	
2/8/2016 (16:3)	359998061558005	0.0.0.0	
2/8/2016 (16:3)	0	0.0.0.0	
2/8/2016 (16:4)	356756063179052	0.0.0.0	
2/8/2016 (16:6)	354516056018952	0.0.0.0	
2/8/2016 (16:6)	358194052120853	0.0.0.0	
2/8/2016 (16:6)	0	0.0.0.0	
2/8/2016 (16:7)	352945052268018	0.0.0.0	
2/8/2016 (16:10)	351549060336667	0.0.0.0	
2/8/2016 (16:11)	0	0.0.0.0	
2/8/2016 (16:13)	359531063300868	0.0.0.0	
2/8/2016 (16:14)	355038061815404	0.0.0.0	
2/8/2016 (16:14)	357874066760593	0.0.0.0	
2/8/2016 (16:14)	358916020865973	0.0.0.0	
2/8/2016 (16:14)	358414063387360	0.0.0.0	
2/8/2016 (16:15)	864179024690551	0.0.0.0	
2/8/2016 (16:17)	356753067389985	0.0.0.0	
2/8/2016 (16:19)	0	0.0.0.0	
2/8/2016 (16:21)	0	0.0.0.0	
2/8/2016 (16:22)	356551062823200	0.0.0.0	
2/8/2016 (16:23)	0	0.0.0.0	
2/8/2016 (16:23)	357453062372834	0.0.0.0	
2/8/2016 (16:23)	0	0.0.0.0	
2/8/2016 (16:23)	0	0.0.0.0	
2/8/2016 (16:23)	356758065593827	0.0.0.0	
2/8/2016 (16:25)	354961050106355	0.0.0.0	
2/8/2016 (16:28)	357392055655021	0.0.0.0	
2/8/2016 (16:29)	359222064127068	0.0.0.0	
2/8/2016 (16:31)	358301059297903	0.0.0.0	
2/8/2016 (16:31)	356529063593568	0.0.0.0	
2/8/2016 (16:34)	0	0.0.0.0	
2/8/2016 (16:36)	359658066427834	0.0.0.0	
2/8/2016 (16:36)	354137065069546	0.0.0.0	
2/8/2016 (16:38)	357700060512864	0.0.0.0	
2/8/2016 (16:38)	352323063294672	0.0.0.0	
2/8/2016 (16:40)	0	0.0.0.0	
2/8/2016 (16:40)	352112078965008	0.0.0.0	
2/8/2016 (16:41)	0	0.0.0.0	
2/8/2016 (16:41)	357700064081536	0.0.0.0	
2/8/2016 (16:42)	865987020458230	0.0.0.0	
2/8/2016 (16:43)	354028070327666	0.0.0.0	
2/8/2016 (16:43)	359919053180616	0.0.0.0	
2/8/2016 (16:47)	354653050157468	0.0.0.0	
2/8/2016 (16:49)	359656066522943	0.0.0.0	
2/8/2016 (16:49)	358175070701105	0.0.0.0	
2/8/2016 (16:50)	358138065344489	0.0.0.0	
2/8/2016 (16:53)	356801070890943	0.0.0.0	
2/8/2016 (16:53)	0	0.0.0.0	
2/8/2016 (16:55)	0	0.0.0.0	
2/8/2016 (16:56)	0	0.0.0.0	
2/8/2016 (16:56)	867346021861298	0.0.0.0	
2/8/2016 (16:58)	0	0.0.0.0	
2/8/2016 (16:59)	355308062785900	0.0.0.0	
2/8/2016 (17:0)	358003056335609	0.0.0.0	
2/8/2016 (17:0)	0	0.0.0.0	
2/8/2016 (17:0)	867564020092414	0.0.0.0	
2/8/2016 (17:3)	351778062946476	0.0.0.0	
2/8/2016 (17:3)	358484061210609	0.0.0.0	
2/8/2016 (17:3)	0	0.0.0.0	
2/8/2016 (17:4)	0	0.0.0.0	
2/8/2016 (17:4)	911450850372454	0.0.0.0	
2/8/2016 (17:7)	0	0.0.0.0	
2/8/2016 (17:8)	0	0.0.0.0	
2/8/2016 (17:11)	354738067326378	0.0.0.0	
2/8/2016 (17:12)	355251057620387	0.0.0.0	
2/8/2016 (17:13)	356379069410486	0.0.0.0	
2/8/2016 (17:13)	353412064933617	0.0.0.0	
2/8/2016 (17:15)	10000421542	0.0.0.0	
2/8/2016 (17:16)	359143061581083	0.0.0.0	
2/8/2016 (17:17)	352149071039084	0.0.0.0	
2/8/2016 (17:17)	352144073669194	0.0.0.0	
2/8/2016 (17:18)	357700061378844	0.0.0.0	
2/8/2016 (17:19)	0	0.0.0.0	
2/8/2016 (17:20)	0	0.0.0.0	
2/8/2016 (17:22)	352954060591387	0.0.0.0	
2/8/2016 (17:23)	0	0.0.0.0	
2/8/2016 (17:23)	0	0.0.0.0	
2/8/2016 (17:24)	355600068881760	0.0.0.0	
2/8/2016 (17:25)	0	0.0.0.0	
2/8/2016 (17:25)	0	0.0.0.0	
2/8/2016 (17:29)	357595063957912	0.0.0.0	
2/8/2016 (17:30)	0	0.0.0.0	
2/8/2016 (17:31)	867515022780372	0.0.0.0	
2/8/2016 (17:31)	352149073995416	0.0.0.0	
2/8/2016 (17:31)	0	0.0.0.0	
2/8/2016 (17:34)	358992075271144	0.0.0.0	
2/8/2016 (17:35)	354855069308913	0.0.0.0	
2/8/2016 (17:36)	355971060934588	0.0.0.0	
2/8/2016 (17:38)	356825011359536	0.0.0.0	
2/8/2016 (17:38)	356825011359536	0.0.0.0	
2/8/2016 (17:38)	0	0.0.0.0	
2/8/2016 (17:39)	357533051949997	0.0.0.0	
2/8/2016 (17:40)	359038050070728	0.0.0.0	
2/8/2016 (17:40)	352223068028614	0.0.0.0	
2/8/2016 (17:41)	0	0.0.0.0	
2/8/2016 (17:44)	357638053528036	0.0.0.0	
2/8/2016 (17:44)	0	0.0.0.0	
2/8/2016 (17:45)	359888064251288	0.0.0.0	
2/8/2016 (17:45)	359300051926955	0.0.0.0	
2/8/2016 (17:45)	0	0.0.0.0	
2/8/2016 (17:46)	867805029630476	0.0.0.0	
2/8/2016 (17:47)	0	0.0.0.0	
2/8/2016 (17:47)	0	0.0.0.0	
2/8/2016 (17:47)	0	0.0.0.0	
2/8/2016 (17:50)	0	0.0.0.0	
2/8/2016 (17:52)	0	0.0.0.0	
2/8/2016 (17:54)	358771060695057	0.0.0.0	
2/8/2016 (17:57)	0	0.0.0.0	
2/8/2016 (17:57)	356797050911750	0.0.0.0	
2/8/2016 (17:57)	0	0.0.0.0	
2/8/2016 (17:59)	0	0.0.0.0	
2/8/2016 (18:0)	0	0.0.0.0	
2/8/2016 (18:0)	0	0.0.0.0	
2/8/2016 (18:1)	0	0.0.0.0	
2/8/2016 (18:2)	0	0.0.0.0	
2/8/2016 (18:8)	355070052907163	0.0.0.0	
2/8/2016 (18:9)	0	0.0.0.0	
2/8/2016 (18:11)	353353062688003	0.0.0.0	
2/8/2016 (18:11)	353353062688003	0.0.0.0	
2/8/2016 (18:12)	911370257566625	0.0.0.0	
2/8/2016 (18:12)	351651062058388	0.0.0.0	
2/8/2016 (18:13)	0	0.0.0.0	
2/8/2016 (18:13)	355342067348596	0.0.0.0	
2/8/2016 (18:14)	356400075721524	0.0.0.0	
2/8/2016 (18:15)	356741058159673	0.0.0.0	
2/8/2016 (18:15)	100003330766	0.0.0.0	
2/8/2016 (18:15)	357600060465180	0.0.0.0	
2/8/2016 (18:16)	868759024023824	0.0.0.0	
2/8/2016 (18:17)	359620041478217	0.0.0.0	
2/8/2016 (18:20)	0	0.0.0.0	
2/8/2016 (18:21)	357535060423971	0.0.0.0	
2/8/2016 (18:22)	356756060879795	0.0.0.0	
2/8/2016 (18:22)	0	0.0.0.0	
2/8/2016 (18:22)	0	0.0.0.0	
2/8/2016 (18:23)	863805020076236	0.0.0.0	
2/8/2016 (18:24)	0	0.0.0.0	
2/8/2016 (18:24)	357932069705609	0.0.0.0	
2/8/2016 (18:25)	358208056610543	0.0.0.0	
2/8/2016 (18:25)	358467066994608	0.0.0.0	
2/8/2016 (18:27)	0	0.0.0.0	
2/8/2016 (18:30)	0	0.0.0.0	
2/8/2016 (18:31)	867028025756092	0.0.0.0	
2/8/2016 (18:32)	357379052969059	0.0.0.0	
2/8/2016 (18:33)	0	0.0.0.0	
2/8/2016 (18:34)	0	0.0.0.0	
2/8/2016 (18:35)	0	0.0.0.0	
2/8/2016 (18:36)	359443068395507	0.0.0.0	
2/8/2016 (18:37)	861702033410837	0.0.0.0	
2/8/2016 (18:37)	0	0.0.0.0	
2/8/2016 (18:37)	352569071400228	0.0.0.0	
2/8/2016 (18:38)	0	0.0.0.0	
2/8/2016 (18:38)	0	0.0.0.0	
2/8/2016 (18:39)	351528061218330	0.0.0.0	
2/8/2016 (18:41)	359785042021116	0.0.0.0	
2/8/2016 (18:41)	353230072970656	0.0.0.0	
2/8/2016 (18:42)	0	0.0.0.0	
2/8/2016 (18:42)	352930072807060	0.0.0.0	
2/8/2016 (18:43)	352910061448407	0.0.0.0	
2/8/2016 (18:45)	359658065502207	0.0.0.0	
2/8/2016 (18:47)	867079022887497	0.0.0.0	
2/8/2016 (18:47)	865276024942450	0.0.0.0	
2/8/2016 (18:48)	355084065426145	0.0.0.0	
2/8/2016 (18:49)	0	0.0.0.0	
2/8/2016 (18:49)	359888061246661	0.0.0.0	
2/8/2016 (18:50)	357004073335342	0.0.0.0	
2/8/2016 (18:50)	356293065532278	0.0.0.0	
2/8/2016 (18:51)	354258066669173	0.0.0.0	
2/8/2016 (18:52)	357258064542361	0.0.0.0	
2/8/2016 (18:53)	354921075314830	0.0.0.0	
2/8/2016 (18:55)	355308060201306	0.0.0.0	
2/8/2016 (18:56)	354619074612622	0.0.0.0	
2/8/2016 (18:56)	0	0.0.0.0	
2/8/2016 (18:57)	354599060775676	0.0.0.0	
2/8/2016 (18:57)	353147076174772	0.0.0.0	
2/8/2016 (18:59)	356400073588438	0.0.0.0	
2/8/2016 (19:1)	868694020199197	0.0.0.0	
2/8/2016 (19:2)	355215061106485	0.0.0.0	
2/8/2016 (19:3)	352315052204936	0.0.0.0	
2/8/2016 (19:5)	866423020620396	0.0.0.0	
2/8/2016 (19:6)	0	0.0.0.0	
2/8/2016 (19:6)	865291020978986	0.0.0.0	
2/8/2016 (19:7)	0	0.0.0.0	
2/8/2016 (19:14)	354028075643794	0.0.0.0	
2/8/2016 (19:14)	352554069909422	0.0.0.0	
2/8/2016 (19:18)	0	0.0.0.0	
2/8/2016 (19:21)	353516077479689	0.0.0.0	
2/8/2016 (19:23)	357700063510758	0.0.0.0	
2/8/2016 (19:23)	354326077360445	0.0.0.0	
2/8/2016 (19:24)	0	0.0.0.0	
2/8/2016 (19:26)	358099057055170	0.0.0.0	
2/8/2016 (19:27)	0	0.0.0.0	
2/8/2016 (19:28)	860369032703678	0.0.0.0	
2/8/2016 (19:30)	0	0.0.0.0	
2/8/2016 (19:33)	356021011856982	0.0.0.0	
2/8/2016 (19:34)	100003127	0.0.0.0	
2/8/2016 (19:34)	358932040013064	0.0.0.0	
2/8/2016 (19:36)	0	0.0.0.0	
2/8/2016 (19:37)	0	0.0.0.0	
2/8/2016 (19:37)	352690061864965	0.0.0.0	
2/8/2016 (19:38)	355271060354246	0.0.0.0	
2/8/2016 (19:39)	867626027406887	0.0.0.0	
2/8/2016 (19:46)	353263068260949	0.0.0.0	
2/8/2016 (19:47)	867626027406887	0.0.0.0	
2/8/2016 (19:48)	868087027988656	0.0.0.0	
2/8/2016 (19:48)	356604056323388	0.0.0.0	
2/8/2016 (19:48)	0	0.0.0.0	
2/8/2016 (19:48)	10000311243	0.0.0.0	
2/8/2016 (19:49)	357700060939893	0.0.0.0	
2/8/2016 (19:50)	354882050828600	0.0.0.0	
2/8/2016 (19:53)	358714060448184	0.0.0.0	
2/8/2016 (19:58)	0	0.0.0.0	
2/8/2016 (19:58)	357099051204544	0.0.0.0	
2/8/2016 (19:59)	0	0.0.0.0	
2/8/2016 (20:0)	356293066222580	0.0.0.0	
2/8/2016 (20:1)	354028071688157	0.0.0.0	
2/8/2016 (20:2)	358970062541471	0.0.0.0	
2/8/2016 (20:3)	49842727149526	0.0.0.0	
2/8/2016 (20:4)	25356310641961	0.0.0.0	
2/8/2016 (20:5)	0	0.0.0.0	
2/8/2016 (20:6)	358187056445441	0.0.0.0	
2/8/2016 (20:6)	357093070158351	0.0.0.0	
2/8/2016 (20:7)	352318064809130	0.0.0.0	
2/8/2016 (20:7)	0	0.0.0.0	
2/8/2016 (20:9)	0	0.0.0.0	
2/8/2016 (20:10)	357766073291622	0.0.0.0	
2/8/2016 (20:11)	0	0.0.0.0	
2/8/2016 (20:12)	354510054451463	0.0.0.0	
2/8/2016 (20:13)	352967060119611	0.0.0.0	
2/8/2016 (20:15)	12590006376848	0.0.0.0	
2/8/2016 (20:16)	359761072082476	0.0.0.0	
2/8/2016 (20:16)	358933067420182	0.0.0.0	
2/8/2016 (20:17)	0	0.0.0.0	
2/8/2016 (20:18)	357507050099996	0.0.0.0	
2/8/2016 (20:19)	0	0.0.0.0	
2/8/2016 (20:19)	356446060349920	0.0.0.0	
2/8/2016 (20:20)	353665061097757	0.0.0.0	
2/8/2016 (20:21)	100002521	0.0.0.0	
2/8/2016 (20:21)	354738068487872	0.0.0.0	
2/8/2016 (20:23)	0	0.0.0.0	
2/8/2016 (20:24)	354832055648727	0.0.0.0	
2/8/2016 (20:24)	352746061628782	0.0.0.0	
2/8/2016 (20:27)	0	0.0.0.0	
2/8/2016 (20:28)	0	0.0.0.0	
2/8/2016 (20:29)	355609060610390	0.0.0.0	
2/8/2016 (20:29)	0	0.0.0.0	
2/8/2016 (20:29)	355245060212208	0.0.0.0	
2/8/2016 (20:29)	0	0.0.0.0	
2/8/2016 (20:32)	354028075014483	0.0.0.0	
2/8/2016 (20:32)	865291020400122	0.0.0.0	
2/8/2016 (20:36)	358114068641262	0.0.0.0	
2/8/2016 (20:36)	356801072281166	0.0.0.0	
2/8/2016 (20:36)	0	0.0.0.0	
2/8/2016 (20:39)	0	0.0.0.0	
2/8/2016 (20:44)	356759042751561	0.0.0.0	
2/8/2016 (20:45)	0	0.0.0.0	
2/8/2016 (20:47)	0	0.0.0.0	
2/8/2016 (20:48)	0	0.0.0.0	
2/8/2016 (20:50)	358546061242780	0.0.0.0	
2/8/2016 (20:51)	357941071324929	0.0.0.0	
2/8/2016 (20:53)	0	0.0.0.0	
2/8/2016 (20:54)	357945051399124	0.0.0.0	
2/8/2016 (20:54)	0	0.0.0.0	
2/8/2016 (20:54)	352375061217477	0.0.0.0	
2/8/2016 (20:56)	359884065789756	0.0.0.0	
2/8/2016 (20:56)	0	0.0.0.0	
2/8/2016 (20:57)	357671053670706	0.0.0.0	
2/8/2016 (20:59)	0	0.0.0.0	
2/8/2016 (20:59)	354666056093040	0.0.0.0	
2/8/2016 (21:0)	0	0.0.0.0	
2/8/2016 (21:1)	352375061217477	0.0.0.0	
2/8/2016 (21:3)	0	0.0.0.0	
2/8/2016 (21:5)	911417458726456	0.0.0.0	
2/8/2016 (21:6)	0	0.0.0.0	
2/8/2016 (21:10)	359443051641024	0.0.0.0	
2/8/2016 (21:11)	0	0.0.0.0	
2/8/2016 (21:13)	356879068853750	0.0.0.0	
2/8/2016 (21:13)	353516071206914	0.0.0.0	
2/8/2016 (21:13)	356801072449466	0.0.0.0	
2/8/2016 (21:15)	357700066113774	0.0.0.0	
2/8/2016 (21:15)	357700060980491	0.0.0.0	
2/8/2016 (21:17)	356396060179076	0.0.0.0	
2/8/2016 (21:17)	359707067101045	0.0.0.0	
2/8/2016 (21:19)	0	0.0.0.0	
2/8/2016 (21:25)	0	0.0.0.0	
2/8/2016 (21:26)	355762058243011	0.0.0.0	
2/8/2016 (21:28)	0	0.0.0.0	
2/8/2016 (21:28)	0	0.0.0.0	
2/8/2016 (21:29)	352888067770901	0.0.0.0	
2/8/2016 (21:30)	358301077092393	0.0.0.0	
2/8/2016 (21:30)	868851029840755	0.0.0.0	
2/8/2016 (21:30)	0	0.0.0.0	
2/8/2016 (21:31)	353263061828098	0.0.0.0	
2/8/2016 (21:31)	0	0.0.0.0	
2/8/2016 (21:32)	359077058691630	0.0.0.0	
2/8/2016 (21:32)	353798071871703	0.0.0.0	
2/8/2016 (21:34)	357909060745651	0.0.0.0	
2/8/2016 (21:35)	352996069420977	0.0.0.0	
2/8/2016 (21:35)	353771064835480	0.0.0.0	
2/8/2016 (21:37)	0	0.0.0.0	
2/8/2016 (21:37)	0	0.0.0.0	
2/8/2016 (21:38)	0	0.0.0.0	
2/8/2016 (21:43)	0	0.0.0.0	
2/8/2016 (21:45)	0	0.0.0.0	
2/8/2016 (21:46)	866043027484875	0.0.0.0	
2/8/2016 (21:46)	869355025030774	0.0.0.0	
2/8/2016 (21:49)	359793056503433	0.0.0.0	
2/8/2016 (21:52)	0	0.0.0.0	
2/8/2016 (21:56)	352957072669448	0.0.0.0	
2/8/2016 (21:57)	10000454070	0.0.0.0	
2/8/2016 (21:58)	353571060422972	0.0.0.0	
2/8/2016 (21:58)	864694023562288	0.0.0.0	
2/8/2016 (21:59)	0	0.0.0.0	
2/8/2016 (21:59)	867562026527177	0.0.0.0	
2/8/2016 (22:4)	359866052062941	0.0.0.0	
2/8/2016 (22:7)	359998061558005	0.0.0.0	
2/8/2016 (22:8)	355025063763070	0.0.0.0	
2/8/2016 (22:10)	353483070103834	0.0.0.0	
2/8/2016 (22:11)	0	0.0.0.0	
2/8/2016 (22:12)	100004194	0.0.0.0	
2/8/2016 (22:12)	0	0.0.0.0	
2/8/2016 (22:13)	357700063992840	0.0.0.0	
2/8/2016 (22:14)	358302056807025	0.0.0.0	
2/8/2016 (22:15)	358414063387360	0.0.0.0	
2/8/2016 (22:15)	358194052120853	0.0.0.0	
2/8/2016 (22:16)	0	0.0.0.0	
2/8/2016 (22:17)	0	0.0.0.0	
2/8/2016 (22:17)	352945052268018	0.0.0.0	
2/8/2016 (22:18)	356744060155762	0.0.0.0	
2/8/2016 (22:19)	358916020865973	0.0.0.0	
2/8/2016 (22:20)	0	0.0.0.0	
2/8/2016 (22:23)	355797061086049	0.0.0.0	
2/8/2016 (22:24)	0	0.0.0.0	
2/8/2016 (22:24)	0	0.0.0.0	
2/8/2016 (22:27)	0	0.0.0.0	
2/8/2016 (22:28)	352830320173220	0.0.0.0	
2/8/2016 (22:28)	356758065593827	0.0.0.0	
2/8/2016 (22:29)	0	0.0.0.0	
2/8/2016 (22:32)	354921077041829	0.0.0.0	
2/8/2016 (22:33)	359222064127068	0.0.0.0	
2/8/2016 (22:35)	354961050106355	0.0.0.0	
2/8/2016 (22:36)	0	0.0.0.0	
2/8/2016 (22:37)	0	0.0.0.0	
2/8/2016 (22:38)	0	0.0.0.0	
2/8/2016 (22:38)	359658066427834	0.0.0.0	
2/8/2016 (22:39)	354418071842344	0.0.0.0	
2/8/2016 (22:39)	356529063593568	0.0.0.0	
2/8/2016 (22:39)	354137065069546	0.0.0.0	
2/8/2016 (22:39)	352205060415543	0.0.0.0	
2/8/2016 (22:42)	354862068603930	0.0.0.0	
2/8/2016 (22:43)	357700060512864	0.0.0.0	
2/8/2016 (22:44)	359465071502852	0.0.0.0	
2/8/2016 (22:46)	865987020458230	0.0.0.0	
2/8/2016 (22:47)	357700064081536	0.0.0.0	
2/8/2016 (22:48)	359919053180616	0.0.0.0	
2/8/2016 (22:51)	358138065344489	0.0.0.0	
2/8/2016 (22:51)	351651065163227	0.0.0.0	
2/8/2016 (22:51)	354516056018952	0.0.0.0	
2/8/2016 (22:51)	0	0.0.0.0	
2/8/2016 (22:52)	0	0.0.0.0	
2/8/2016 (22:54)	0	0.0.0.0	
2/8/2016 (22:54)	358175070701105	0.0.0.0	
2/8/2016 (22:56)	0	0.0.0.0	
2/8/2016 (23:0)	0	0.0.0.0	
2/8/2016 (23:1)	0	0.0.0.0	
2/8/2016 (23:3)	0	0.0.0.0	
2/8/2016 (23:4)	0	0.0.0.0	
2/8/2016 (23:5)	359143061404450	0.0.0.0	
2/8/2016 (23:5)	358003056335609	0.0.0.0	
2/8/2016 (23:6)	0	0.0.0.0	
2/8/2016 (23:8)	351778062946476	0.0.0.0	
2/8/2016 (23:8)	0	0.0.0.0	
2/8/2016 (23:10)	358945060278029	0.0.0.0	
2/8/2016 (23:10)	0	0.0.0.0	
2/8/2016 (23:16)	354738067326378	0.0.0.0	
2/8/2016 (23:16)	359143061581083	0.0.0.0	
2/8/2016 (23:18)	353412064933617	0.0.0.0	
2/8/2016 (23:18)	352144073669194	0.0.0.0	
2/8/2016 (23:19)	0	0.0.0.0	
2/8/2016 (23:20)	0	0.0.0.0	
2/8/2016 (23:23)	352323063294672	0.0.0.0	
2/8/2016 (23:26)	0	0.0.0.0	
2/8/2016 (23:27)	0	0.0.0.0	
2/8/2016 (23:28)	0	0.0.0.0	
2/8/2016 (23:29)	359656066522943	0.0.0.0	
2/8/2016 (23:29)	352954060591387	0.0.0.0	
2/8/2016 (23:29)	355600068881760	0.0.0.0	
2/8/2016 (23:32)	355953062973418	0.0.0.0	
2/8/2016 (23:34)	357595063957912	0.0.0.0	
2/8/2016 (23:34)	861074033841878	0.0.0.0	
2/8/2016 (23:36)	352149073995416	0.0.0.0	
2/8/2016 (23:41)	0	0.0.0.0	
2/8/2016 (23:41)	860887033392134	0.0.0.0	
2/8/2016 (23:44)	357533051949997	0.0.0.0	
2/8/2016 (23:45)	352223068028614	0.0.0.0	
2/8/2016 (23:47)	356825011359536	0.0.0.0	
2/8/2016 (23:47)	867805029630476	0.0.0.0	
2/8/2016 (23:47)	0	0.0.0.0	
2/8/2016 (23:48)	359038050070728	0.0.0.0	
2/8/2016 (23:51)	359888064251288	0.0.0.0	
2/8/2016 (23:52)	0	0.0.0.0	
2/8/2016 (23:52)	0	0.0.0.0	
2/8/2016 (23:53)	352465078181525	0.0.0.0	
2/8/2016 (23:54)	352149075901248	0.0.0.0	
2/8/2016 (23:54)	359300051926955	0.0.0.0	
2/8/2016 (23:55)	358771060695057	0.0.0.0	
2/8/2016 (23:55)	0	0.0.0.0	
2/8/2016 (23:57)	0	0.0.0.0	
2/8/2016 (23:59)	0	0.0.0.0	
3/8/2016 (0:0)	357909069191642	0.0.0.0	
3/8/2016 (0:0)	0	0.0.0.0	
3/8/2016 (0:1)	0	0.0.0.0	
3/8/2016 (0:3)	0	0.0.0.0	
3/8/2016 (0:5)	356797050911750	0.0.0.0	
3/8/2016 (0:5)	358073063515378	0.0.0.0	
3/8/2016 (0:6)	0	0.0.0.0	
3/8/2016 (0:7)	0	0.0.0.0	
3/8/2016 (0:9)	0	0.0.0.0	
3/8/2016 (0:9)	0	0.0.0.0	
3/8/2016 (0:13)	358299065419539	0.0.0.0	
3/8/2016 (0:14)	356217063502413	0.0.0.0	
3/8/2016 (0:15)	0	0.0.0.0	
3/8/2016 (0:17)	990004779579857	0.0.0.0	
3/8/2016 (0:18)	355070052907163	0.0.0.0	
3/8/2016 (0:19)	357001066512085	0.0.0.0	
3/8/2016 (0:20)	356741058159673	0.0.0.0	
3/8/2016 (0:20)	351651062058388	0.0.0.0	
3/8/2016 (0:23)	0	0.0.0.0	
3/8/2016 (0:24)	0	0.0.0.0	
3/8/2016 (0:25)	0	0.0.0.0	
3/8/2016 (0:25)	357932069705609	0.0.0.0	
3/8/2016 (0:26)	353353062688003	0.0.0.0	
3/8/2016 (0:26)	353353062688003	0.0.0.0	
3/8/2016 (0:27)	0	0.0.0.0	
3/8/2016 (0:28)	356756060879795	0.0.0.0	
3/8/2016 (0:28)	356899067442231	0.0.0.0	
3/8/2016 (0:29)	358484061942854	0.0.0.0	
3/8/2016 (0:29)	359703051439459	0.0.0.0	
3/8/2016 (0:33)	0	0.0.0.0	
3/8/2016 (0:33)	358467066994608	0.0.0.0	
3/8/2016 (0:33)	0	0.0.0.0	
3/8/2016 (0:33)	863805020076236	0.0.0.0	
3/8/2016 (0:34)	0	0.0.0.0	
3/8/2016 (0:35)	0	0.0.0.0	
3/8/2016 (0:35)	867028025756092	0.0.0.0	
3/8/2016 (0:37)	911370257566625	0.0.0.0	
3/8/2016 (0:37)	357379052969059	0.0.0.0	
3/8/2016 (0:39)	358314060908566	0.0.0.0	
3/8/2016 (0:45)	867764025807838	0.0.0.0	
3/8/2016 (0:46)	359785042021116	0.0.0.0	
3/8/2016 (0:46)	0	0.0.0.0	
3/8/2016 (0:47)	0	0.0.0.0	
3/8/2016 (0:47)	0	0.0.0.0	
3/8/2016 (0:47)	353143060722015	0.0.0.0	
3/8/2016 (0:50)	356293065532278	0.0.0.0	
3/8/2016 (0:51)	353230072970656	0.0.0.0	
3/8/2016 (0:51)	355084065426145	0.0.0.0	
3/8/2016 (0:52)	867079022887497	0.0.0.0	
3/8/2016 (0:52)	359888061246661	0.0.0.0	
3/8/2016 (0:54)	0	0.0.0.0	
3/8/2016 (0:55)	0	0.0.0.0	
3/8/2016 (0:57)	0	0.0.0.0	
3/8/2016 (0:58)	352386077346382	0.0.0.0	
3/8/2016 (1:6)	0	0.0.0.0	
3/8/2016 (1:6)	0	0.0.0.0	
3/8/2016 (1:7)	355215061106485	0.0.0.0	
3/8/2016 (1:7)	0	0.0.0.0	
3/8/2016 (1:8)	868694020199197	0.0.0.0	
3/8/2016 (1:10)	0	0.0.0.0	
3/8/2016 (1:11)	0	0.0.0.0	
3/8/2016 (1:11)	865291020978986	0.0.0.0	
3/8/2016 (1:13)	352315052204936	0.0.0.0	
3/8/2016 (1:14)	356400073588438	0.0.0.0	
3/8/2016 (1:14)	354028075643794	0.0.0.0	
3/8/2016 (1:16)	352910061448407	0.0.0.0	
3/8/2016 (1:19)	356400075721524	0.0.0.0	
3/8/2016 (1:29)	0	0.0.0.0	
3/8/2016 (1:30)	354623061563897	0.0.0.0	
3/8/2016 (1:32)	0	0.0.0.0	
3/8/2016 (1:35)	356021011856982	0.0.0.0	
3/8/2016 (1:35)	0	0.0.0.0	
3/8/2016 (1:37)	354105075242502	0.0.0.0	
3/8/2016 (1:39)	100003127	0.0.0.0	
3/8/2016 (1:41)	0	0.0.0.0	
3/8/2016 (1:51)	353263068260949	0.0.0.0	
3/8/2016 (1:53)	868087027988656	0.0.0.0	
3/8/2016 (1:53)	356604056323388	0.0.0.0	
3/8/2016 (1:55)	357700060939893	0.0.0.0	
3/8/2016 (1:56)	861268034040429	0.0.0.0	
3/8/2016 (1:58)	0	0.0.0.0	
3/8/2016 (2:4)	0	0.0.0.0	
3/8/2016 (2:5)	865846024229684	0.0.0.0	
3/8/2016 (2:5)	0	0.0.0.0	
3/8/2016 (2:7)	355257054159063	0.0.0.0	
3/8/2016 (2:8)	0	0.0.0.0	
3/8/2016 (2:10)	355118050900472	0.0.0.0	
3/8/2016 (2:14)	0	0.0.0.0	
3/8/2016 (2:16)	358187056445441	0.0.0.0	
3/8/2016 (2:17)	12590006376848	0.0.0.0	
3/8/2016 (2:18)	352967060119611	0.0.0.0	
3/8/2016 (2:18)	357384051275136	0.0.0.0	
3/8/2016 (2:19)	0	0.0.0.0	
3/8/2016 (2:19)	356446060349920	0.0.0.0	
3/8/2016 (2:21)	354738068487872	0.0.0.0	
3/8/2016 (2:22)	357507050099996	0.0.0.0	
3/8/2016 (2:24)	0	0.0.0.0	
3/8/2016 (2:25)	100002521	0.0.0.0	
3/8/2016 (2:30)	865770023199104	0.0.0.0	
3/8/2016 (2:31)	355609060610390	0.0.0.0	
3/8/2016 (2:34)	352746061628782	0.0.0.0	
3/8/2016 (2:34)	0	0.0.0.0	
3/8/2016 (2:34)	355245060212208	0.0.0.0	
3/8/2016 (2:36)	356801072281166	0.0.0.0	
3/8/2016 (2:37)	354028075014483	0.0.0.0	
3/8/2016 (2:38)	357093070158351	0.0.0.0	
3/8/2016 (2:38)	0	0.0.0.0	
